,Date,Home,Away,Win Percent Diff,WP vs. A Diff,Points Diff,Result
2118,2022-02-01,Phoenix Suns,Brooklyn Nets,0.22448979591836737,1.0,1.0,1
2119,2022-02-01,Birmingham Squadron,Santa Cruz Warriors,0.04545454545454547,0.0,-9.290909090909096,1
2120,2022-02-01,Chicago Bulls,Orlando Magic,0.4169667867146859,0.3333333333333333,8.450980392156865,1
2121,2022-02-01,Lakeland Magic,Motor City Cruise,-0.5454545454545454,-1.0,-15.818181818181827,0
2122,2022-02-01,Detroit Pistons,New Orleans Pelicans,-0.11510204081632652,-1.0,-2.9134693877551,0
2123,2022-02-01,Cleveland Charge,Greensboro Swarm,-0.3888888888888889,0.0,-12.944444444444443,1
2124,2022-02-01,San Antonio Spurs,Golden State Warriors,-0.36745098039215685,1.0,1.094509803921568,0
2125,2022-02-02,Memphis Hustle,Iowa Wolves,-0.4444444444444444,-1.0,4.222222222222214,1
2126,2022-02-02,Houston Rockets,Cleveland Cavaliers,-0.3278431372549019,-1.0,1.456470588235291,1
2127,2022-02-02,Capital City Go-Go,Fort Wayne Mad Ants,0.26666666666666666,0.0,-4.377777777777766,1
2128,2022-02-02,Utah Jazz,Denver Nuggets,0.028235294117647025,1.0,4.369411764705887,1
2129,2022-02-02,Boston Celtics,Charlotte Hornets,-0.02978883861236803,0.0,-6.509426847662141,1
2130,2022-02-02,Dallas Mavericks,Oklahoma City Thunder,0.2625050020008003,1.0,5.404161664665864,0
2131,2022-02-02,Sacramento Kings,Brooklyn Nets,-0.23384615384615381,0.0,-2.5900000000000034,1
2132,2022-02-02,Los Angeles Lakers,Portland Trail Blazers,0.06823529411764706,0.0,2.527843137254905,1
2133,2022-02-02,New York Knicks,Memphis Grizzlies,-0.18978912319644836,0.0,-8.015908250092494,0
2134,2022-02-02,Philadelphia 76ers,Washington Wizards,0.15999999999999998,0.0,0.4399999999999977,0
2135,2022-02-02,Indiana Pacers,Orlando Magic,0.15384615384615383,0.0,6.115384615384627,0
2136,2022-02-02,Long Island Nets,Cleveland Charge,0.3,0.0,14.516666666666666,1
2137,2022-02-02,Texas Legends,Stockton Kings,-0.0444444444444444,0.0,9.799999999999997,0
2138,2022-02-03,Toronto Raptors,Chicago Bulls,-0.1093877551020408,-1.0,-3.7897959183673464,1
2139,2022-02-03,Lakeland Magic,Wisconsin Herd,-0.43333333333333335,0.0,-11.616666666666674,1
2140,2022-02-03,Atlanta Hawks,Phoenix Suns,-0.33999999999999997,-1.0,-1.519999999999996,1
2141,2022-02-03,San Antonio Spurs,Miami Heat,-0.25000000000000006,0.0,2.75,0
2142,2022-02-03,Sioux Falls Skyforce,Agua Caliente Clippers,-0.5181818181818181,-1.0,-9.736363636363635,1
2143,2022-02-03,South Bay Lakers,Salt Lake City Stars,0.3939393939393939,-1.0,6.727272727272734,1
2144,2022-02-03,Raptors 905,Windy City Bulls,0.31468531468531474,0.0,5.825174825174827,1
2145,2022-02-03,Golden State Warriors,Sacramento Kings,0.38660747317795047,1.0,1.149093599704031,1
2146,2022-02-03,LA Clippers,Los Angeles Lakers,0.00036995930447653036,1.0,-4.573066962634115,1
2147,2022-02-03,Delaware Blue Coats,Greensboro Swarm,0.11111111111111116,1.0,3.2222222222222285,1
2148,2022-02-03,Detroit Pistons,Minnesota Timberwolves,-0.2698039215686274,0.0,-9.660784313725486,0
2149,2022-02-04,Toronto Raptors,Atlanta Hawks,0.04980392156862751,1.0,-3.845098039215685,1
2150,2022-02-04,Long Island Nets,Cleveland Charge,0.3566433566433566,1.0,13.6013986013986,1
2151,2022-02-04,Maine Celtics,Grand Rapids Gold,-0.13636363636363635,0.0,7.463636363636354,0
2152,2022-02-04,South Bay Lakers,Salt Lake City Stars,0.44999999999999996,0.0,7.400000000000006,0
2153,2022-02-04,Westchester Knicks,Windy City Bulls,-0.016666666666666663,0.0,5.349999999999994,0
2154,2022-02-04,Portland Trail Blazers,Oklahoma City Thunder,0.08384615384615385,-1.0,7.035384615384615,0
2155,2022-02-04,College Park Skyhawks,Motor City Cruise,-0.25,-1.0,-3.25,0
2156,2022-02-04,Greensboro Swarm,Wisconsin Herd,-0.1454545454545454,1.0,-4.75454545454545,1
2157,2022-02-04,Memphis Hustle,Birmingham Squadron,-0.24545454545454543,0.0,0.4909090909090992,0
2158,2022-02-04,Capital City Go-Go,Fort Wayne Mad Ants,0.33636363636363636,1.0,-3.5727272727272634,0
2159,2022-02-04,Santa Cruz Warriors,Rio Grande Valley Vipers,-0.21969696969696967,-1.0,-5.030303030303031,0
2160,2022-02-04,Dallas Mavericks,Philadelphia 76ers,-0.0501508295625942,0.0,-1.5343137254901933,1
2161,2022-02-04,Austin Spurs,Oklahoma City Blue,-0.18681318681318687,-1.0,-0.9230769230769198,1
2162,2022-02-04,Detroit Pistons,Boston Celtics,-0.293007769145394,0.0,-5.487236403995553,0
2163,2022-02-04,Indiana Pacers,Chicago Bulls,-0.26896041435442103,-0.3333333333333333,-2.395116537180911,0
2164,2022-02-04,Charlotte Hornets,Cleveland Cavaliers,-0.05769230769230771,0.0,7.576923076923066,0
2165,2022-02-04,San Antonio Spurs,Houston Rockets,0.06437291897891229,0.0,2.7203107658157677,1
2166,2022-02-04,Denver Nuggets,New Orleans Pelicans,0.17647058823529416,1.0,3.705882352941174,0
2167,2022-02-04,Utah Jazz,Brooklyn Nets,0.02752639517345401,0.0,1.7956259426847652,1
2168,2022-02-04,Texas Legends,Stockton Kings,-0.13636363636363635,-1.0,7.872727272727261,1
2169,2022-02-05,Iowa Wolves,Agua Caliente Clippers,-0.036363636363636376,-1.0,-3.200000000000003,0
2170,2022-02-05,Orlando Magic,Memphis Grizzlies,-0.440251572327044,0.0,-9.146401118099234,0
2171,2022-02-05,Los Angeles Lakers,New York Knicks,0.019230769230769218,-1.0,6.519230769230759,1
2172,2022-02-05,Charlotte Hornets,Miami Heat,-0.09433962264150941,-1.0,5.339622641509436,0
2173,2022-02-05,Sacramento Kings,Oklahoma City Thunder,0.018518518518518545,0.0,8.408496732026137,1
2174,2022-02-05,Motor City Cruise,Long Island Nets,0.19780219780219788,0.0,4.934065934065941,1
2175,2022-02-05,Raptors 905,Delaware Blue Coats,0.18571428571428572,0.0,-0.0714285714285694,0
2176,2022-02-05,Washington Wizards,Phoenix Suns,-0.33333333333333337,-1.0,-5.64705882352942,0
2177,2022-02-05,Portland Trail Blazers,Milwaukee Bucks,-0.2075471698113207,0.0,-3.924528301886795,0
2178,2022-02-06,Westchester Knicks,Windy City Bulls,-0.09790209790209792,-1.0,3.356643356643346,1
2179,2022-02-06,Cleveland Cavaliers,Indiana Pacers,0.2519217330538085,1.0,-2.5059399021663182,1
2180,2022-02-06,Texas Legends,Memphis Hustle,0.2727272727272727,0.0,-1.3636363636363598,0
2181,2022-02-06,Chicago Bulls,Philadelphia 76ers,0.038461538461538436,-1.0,4.07692307692308,0
2182,2022-02-06,Lakeland Magic,Greensboro Swarm,-0.22377622377622375,0.0,-6.300699300699293,1
2183,2022-02-06,Dallas Mavericks,Atlanta Hawks,0.08526850507982581,-1.0,-5.524310595065302,1
2184,2022-02-06,Wisconsin Herd,Fort Wayne Mad Ants,0.13636363636363635,0.0,-4.196969696969688,0
2185,2022-02-06,Minnesota Timberwolves,Detroit Pistons,0.2884615384615385,1.0,9.865384615384613,1
2186,2022-02-06,Maine Celtics,Grand Rapids Gold,-0.2121212121212121,-1.0,6.11363636363636,0
2187,2022-02-06,Santa Cruz Warriors,South Bay Lakers,-0.2517482517482517,0.0,-1.0139860139860133,0
2188,2022-02-06,Sioux Falls Skyforce,Birmingham Squadron,-0.33333333333333337,0.0,-10.75,1
2189,2022-02-06,LA Clippers,Milwaukee Bucks,-0.11111111111111116,0.0,-6.018518518518519,0
2190,2022-02-06,Orlando Magic,Boston Celtics,-0.3148148148148149,-1.0,-4.648148148148152,0
2191,2022-02-06,Denver Nuggets,Brooklyn Nets,-0.019230769230769273,1.0,-2.461538461538467,1
2192,2022-02-06,Houston Rockets,New Orleans Pelicans,-0.0961538461538462,1.0,2.865384615384613,0
2193,2022-02-07,Washington Wizards,Miami Heat,-0.16809116809116809,-0.3333333333333333,-1.7820512820512846,0
2194,2022-02-07,Chicago Bulls,Phoenix Suns,-0.18505079825834547,0.0,-1.1077648766327997,0
2195,2022-02-07,Motor City Cruise,Long Island Nets,0.2523809523809524,1.0,5.671428571428564,1
2196,2022-02-07,Oklahoma City Blue,Agua Caliente Clippers,-0.09523809523809523,1.0,0.3690476190476204,0
2197,2022-02-07,Oklahoma City Thunder,Golden State Warriors,-0.4230769230769231,-1.0,-9.730769230769226,0
2198,2022-02-07,Utah Jazz,New York Knicks,0.15094339622641506,0.0,9.28301886792454,1
2199,2022-02-07,Iowa Wolves,Austin Spurs,0.045454545454545414,0.0,-4.443181818181813,1
2200,2022-02-07,Westchester Knicks,Lakeland Magic,0.130952380952381,0.0,5.154761904761898,1
2201,2022-02-07,Charlotte Hornets,Toronto Raptors,-0.030501089324618813,-1.0,5.338779956427018,0
2202,2022-02-08,Philadelphia 76ers,Phoenix Suns,-0.20754716981132082,0.0,-5.169811320754704,0
2203,2022-02-08,Los Angeles Lakers,Milwaukee Bucks,-0.1276157804459691,-1.0,-1.7859348198970793,0
2204,2022-02-08,Dallas Mavericks,Detroit Pistons,0.3476589797344514,0.0,3.750873515024466,1
2205,2022-02-08,Brooklyn Nets,Boston Celtics,0.0017152658662092923,1.0,3.1927958833619243,0
2206,2022-02-08,Iowa Wolves,Austin Spurs,0.13888888888888895,1.0,-3.6666666666666714,0
2207,2022-02-08,New Orleans Pelicans,Houston Rockets,0.11320754716981135,0.0,-2.566037735849065,1
2208,2022-02-08,Memphis Grizzlies,LA Clippers,0.18181818181818182,1.0,6.327272727272728,1
2209,2022-02-08,Fort Wayne Mad Ants,Delaware Blue Coats,-0.21969696969696967,0.0,3.719696969696969,0
2210,2022-02-08,Stockton Kings,Rio Grande Valley Vipers,-0.08333333333333326,0.0,-21.0,0
2211,2022-02-08,Cleveland Charge,Raptors 905,-0.5666666666666667,-1.0,-12.266666666666666,0
2212,2022-02-08,Atlanta Hawks,Indiana Pacers,0.12624356775300172,1.0,2.707375643224694,1
2213,2022-02-08,Birmingham Squadron,Memphis Hustle,0.20512820512820512,1.0,0.1025641025641022,1
2214,2022-02-08,Sacramento Kings,Minnesota Timberwolves,-0.16466552315608918,-1.0,-2.9228130360205853,0
2215,2022-02-08,Portland Trail Blazers,Orlando Magic,0.17070707070707072,1.0,4.887878787878776,0
2216,2022-02-08,Denver Nuggets,New York Knicks,0.10272536687631029,1.0,4.912299091544384,1
2217,2022-02-09,Utah Jazz,Golden State Warriors,-0.14360587002096437,-1.0,2.8937805730258646,1
2218,2022-02-09,Oklahoma City Blue,Sioux Falls Skyforce,0.22564102564102562,0.0,9.082051282051282,1
2219,2022-02-09,Charlotte Hornets,Chicago Bulls,-0.10202020202020212,-1.0,1.5121212121212153,0
2220,2022-02-09,Texas Legends,Agua Caliente Clippers,-0.1923076923076923,0.0,-2.2820512820512846,0
2221,2022-02-09,Portland Trail Blazers,Los Angeles Lakers,-0.09966329966329962,-0.3333333333333333,-3.3814814814814866,1
2222,2022-02-09,Oklahoma City Thunder,Toronto Raptors,-0.23693759071117565,1.0,-7.422351233671989,0
2223,2022-02-09,Stockton Kings,Salt Lake City Stars,0.23076923076923073,1.0,-9.692307692307693,1
2224,2022-02-09,Cleveland Cavaliers,San Antonio Spurs,0.2407407407407408,1.0,-4.981481481481481,1
2225,2022-02-09,Capital City Go-Go,College Park Skyhawks,0.12878787878787884,0.0,-1.8333333333333286,0
2226,2022-02-09,Greensboro Swarm,Motor City Cruise,-0.38333333333333336,0.0,-8.583333333333329,1
2227,2022-02-09,Sacramento Kings,Minnesota Timberwolves,-0.17989417989417994,-1.0,-3.2420634920634797,1
2228,2022-02-10,New Orleans Pelicans,Miami Heat,-0.22895622895622897,-1.0,-3.039057239057243,0
2229,2022-02-10,South Bay Lakers,Santa Cruz Warriors,0.3095238095238095,1.0,1.0,0
2230,2022-02-10,Phoenix Suns,Milwaukee Bucks,0.18981481481481477,0.0,0.0,1
2231,2022-02-10,Memphis Hustle,Iowa Wolves,-0.23076923076923073,0.0,2.6923076923076934,0
2232,2022-02-10,Fort Wayne Mad Ants,Delaware Blue Coats,-0.282051282051282,-1.0,2.4038461538461604,0
2233,2022-02-10,Maine Celtics,Wisconsin Herd,-0.04487179487179488,1.0,1.8333333333333286,1
2234,2022-02-10,Houston Rockets,Toronto Raptors,-0.2882599580712788,0.0,-0.4175401816911233,0
2235,2022-02-10,College Park Skyhawks,Westchester Knicks,0.038461538461538436,0.0,5.5,1
2236,2022-02-10,Detroit Pistons,Memphis Grizzlies,-0.4563492063492064,-1.0,-10.905423280423278,0
2237,2022-02-10,Dallas Mavericks,LA Clippers,0.09967532467532464,0.0,0.006818181818175617,1
2238,2022-02-10,Washington Wizards,Brooklyn Nets,-0.0842068483577918,-1.0,-4.171208944793847,1
2239,2022-02-10,Austin Spurs,Rio Grande Valley Vipers,-0.1923076923076923,0.0,-10.861538461538473,0
2240,2022-02-10,Golden State Warriors,New York Knicks,0.30437710437710436,1.0,5.713804713804706,0
2241,2022-02-11,Chicago Bulls,Minnesota Timberwolves,0.09090909090909094,0.0,-0.8909090909090907,1
2242,2022-02-11,Texas Legends,Agua Caliente Clippers,-0.25274725274725274,-1.0,-2.516483516483518,0
2243,2022-02-11,Philadelphia 76ers,Oklahoma City Thunder,0.27777777777777773,1.0,6.925925925925924,1
2244,2022-02-11,Sioux Falls Skyforce,Stockton Kings,-0.2857142857142857,-1.0,-1.2857142857142918,1
2245,2022-02-11,Atlanta Hawks,San Antonio Spurs,0.11784511784511781,1.0,0.7063973063973066,0
2246,2022-02-11,Grand Rapids Gold,Capital City Go-Go,0.15384615384615385,0.0,-2.8461538461538396,0
2247,2022-02-11,Detroit Pistons,Charlotte Hornets,-0.28181818181818186,-1.0,-11.031493506493504,0
2248,2022-02-11,Windy City Bulls,Long Island Nets,-0.07142857142857145,0.0,-6.071428571428569,0
2249,2022-02-11,Indiana Pacers,Cleveland Cavaliers,-0.27889610389610386,-1.0,2.3126623376623456,0
2250,2022-02-11,Utah Jazz,Orlando Magic,0.386038961038961,-1.0,10.456818181818178,1
2251,2022-02-11,Boston Celtics,Denver Nuggets,-0.001984126984126977,0.0,-1.2566137566137598,1
2252,2022-02-12,Birmingham Squadron,Rio Grande Valley Vipers,-0.1428571428571429,1.0,-12.07142857142857,0
2253,2022-02-12,South Bay Lakers,Santa Cruz Warriors,0.2153846153846154,0.0,0.45641025641025124,1
2254,2022-02-12,Washington Wizards,Sacramento Kings,0.09454191033138404,-1.0,-3.05945419103314,0
2255,2022-02-12,Chicago Bulls,Oklahoma City Thunder,0.3159090909090909,1.0,11.738311688311683,1
2256,2022-02-12,Delaware Blue Coats,Raptors 905,-0.05769230769230771,1.0,3.8076923076923066,0
2257,2022-02-12,Golden State Warriors,Los Angeles Lakers,0.2545454545454546,0.0,-0.5454545454545467,1
2258,2022-02-12,Windy City Bulls,Long Island Nets,-0.12941176470588234,-1.0,-5.874509803921569,0
2259,2022-02-12,Philadelphia 76ers,Cleveland Cavaliers,-0.025000000000000022,0.0,0.9587662337662266,1
2260,2022-02-12,Sioux Falls Skyforce,Salt Lake City Stars,0.047619047619047616,1.0,-8.552380952380958,1
2261,2022-02-12,Phoenix Suns,Orlando Magic,0.5901116427432218,0.0,10.274641148325358,1
2262,2022-02-12,Toronto Raptors,Denver Nuggets,0.028619528619528656,0.0,-0.4343434343434325,0
2263,2022-02-12,Miami Heat,Brooklyn Nets,0.11558441558441568,1.0,-1.999025974025983,1
2264,2022-02-12,Portland Trail Blazers,New York Knicks,-0.0535714285714286,0.0,2.839285714285708,1
2265,2022-02-12,Dallas Mavericks,LA Clippers,0.11560150375939854,0.3333333333333333,0.1312656641604093,0
2266,2022-02-12,New Orleans Pelicans,San Antonio Spurs,0.025000000000000022,-1.0,-5.89837662337662,0
2267,2022-02-12,Maine Celtics,Greensboro Swarm,0.0,0.0,5.07692307692308,1
2268,2022-02-12,Charlotte Hornets,Memphis Grizzlies,-0.17543859649122806,1.0,0.3684210526315752,0
2269,2022-02-12,College Park Skyhawks,Fort Wayne Mad Ants,0.18131868131868129,0.0,-1.3461538461538396,0
2270,2022-02-13,Westchester Knicks,Cleveland Charge,0.2747252747252747,0.0,10.335164835164832,1
2271,2022-02-13,Boston Celtics,Atlanta Hawks,0.08867623604465708,-1.0,-3.5971291866028707,1
2272,2022-02-13,Indiana Pacers,Minnesota Timberwolves,-0.1845238095238096,-1.0,-4.176378446115294,0
2273,2022-02-13,Memphis Hustle,Oklahoma City Blue,-0.2767857142857143,0.0,-0.1071428571428612,1
2274,2022-02-13,Grand Rapids Gold,Capital City Go-Go,0.07142857142857151,-1.0,-2.857142857142861,0
2275,2022-02-14,Chicago Bulls,San Antonio Spurs,0.24561403508771928,-1.0,0.47368421052631504,1
2276,2022-02-14,Iowa Wolves,Santa Cruz Warriors,0.1964285714285714,0.0,-6.6875,0
2277,2022-02-14,Washington Wizards,Detroit Pistons,0.24025974025974026,1.0,4.391558441558431,1
2278,2022-02-14,Utah Jazz,Houston Rockets,0.3522727272727273,0.0,5.243831168831164,1
2279,2022-02-14,Brooklyn Nets,Sacramento Kings,0.13854679802955672,-1.0,0.7912561576354591,1
2280,2022-02-14,New Orleans Pelicans,Toronto Raptors,-0.17077922077922075,-1.0,-3.269805194805201,1
2281,2022-02-14,LA Clippers,Golden State Warriors,-0.2493842364532019,-1.0,-4.2222906403940925,1
2282,2022-02-14,College Park Skyhawks,Fort Wayne Mad Ants,0.09999999999999998,-1.0,-2.3428571428571416,0
2283,2022-02-14,Austin Spurs,Agua Caliente Clippers,-0.27878787878787875,0.0,0.6424242424242408,0
2284,2022-02-14,Denver Nuggets,Orlando Magic,0.32943349753694584,-1.0,6.467364532019701,1
2285,2022-02-14,Memphis Hustle,Oklahoma City Blue,-0.19607843137254904,1.0,0.2549019607843235,0
2286,2022-02-14,Grand Rapids Gold,Long Island Nets,0.0444444444444444,0.0,-1.7333333333333343,0
2287,2022-02-14,New York Knicks,Oklahoma City Thunder,0.1350250626566416,-1.0,4.0585839598997495,0
2288,2022-02-14,Milwaukee Bucks,Portland Trail Blazers,0.21052631578947373,1.0,5.228070175438589,0
2289,2022-02-15,Philadelphia 76ers,Boston Celtics,0.03817733990147776,0.3333333333333333,-0.7549261083743772,0
2290,2022-02-15,Milwaukee Bucks,Indiana Pacers,0.27586206896551724,1.0,3.724137931034477,1
2291,2022-02-15,Wisconsin Herd,Windy City Bulls,0.05357142857142855,1.0,7.732142857142861,0
2292,2022-02-15,Sioux Falls Skyforce,Rio Grande Valley Vipers,-0.3583333333333333,0.0,-21.849999999999994,1
2293,2022-02-15,Miami Heat,Dallas Mavericks,0.07017543859649122,1.0,2.7368421052631646,0
2294,2022-02-15,Phoenix Suns,LA Clippers,0.3299031476997578,0.0,7.220036319612603,1
2295,2022-02-15,Minnesota Timberwolves,Charlotte Hornets,0.02631578947368418,-1.0,-0.49425287356322656,1
2296,2022-02-15,Atlanta Hawks,Cleveland Cavaliers,-0.14974937343358397,0.0,5.22305764411027,1
2297,2022-02-15,Stockton Kings,Texas Legends,0.10476190476190478,0.0,-6.723809523809521,0
2298,2022-02-15,New Orleans Pelicans,Memphis Grizzlies,-0.2861464004839686,1.0,-7.498487598306113,0
2299,2022-02-15,Salt Lake City Stars,South Bay Lakers,-0.37619047619047624,0.3333333333333333,-7.571428571428569,0
2300,2022-02-16,Boston Celtics,Detroit Pistons,0.3657448706512043,1.0,6.427594409753198,0
2301,2022-02-16,Chicago Bulls,Sacramento Kings,0.2650496785505553,0.0,2.684979544126236,1
2302,2022-02-16,Phoenix Suns,Houston Rockets,0.556704260651629,1.0,5.259398496240607,1
2303,2022-02-16,New York Knicks,Brooklyn Nets,-0.09528130671506352,-1.0,-5.8777979431337,0
2304,2022-02-16,Oklahoma City Thunder,San Antonio Spurs,-0.06352087114337568,0.0,-10.635813672111311,0
2305,2022-02-16,Grand Rapids Gold,Long Island Nets,-0.016447368421052655,-1.0,-3.3980263157894797,0
2306,2022-02-16,Minnesota Timberwolves,Toronto Raptors,-0.01908866995073899,0.0,4.783866995073893,0
2307,2022-02-16,Golden State Warriors,Denver Nuggets,0.1578947368421053,-1.0,0.5789473684210549,0
2308,2022-02-16,Indiana Pacers,Washington Wizards,-0.14225181598062958,0.0,2.3801452784503567,1
2309,2022-02-16,Agua Caliente Clippers,South Bay Lakers,0.08333333333333337,0.0,-4.962500000000006,0
2310,2022-02-16,Oklahoma City Blue,Birmingham Squadron,0.022222222222222254,0.0,-2.2777777777777715,0
2311,2022-02-16,Capital City Go-Go,Greensboro Swarm,0.17142857142857143,0.0,3.5619047619047706,1
2312,2022-02-16,Orlando Magic,Atlanta Hawks,-0.2533452274754683,-0.3333333333333333,-8.709485578352655,0
2313,2022-02-16,Los Angeles Lakers,Utah Jazz,-0.16729323308270672,1.0,-3.018483709273184,1
2314,2022-02-16,Salt Lake City Stars,Austin Spurs,-0.16666666666666669,0.0,0.3333333333333286,0
2315,2022-02-16,Memphis Grizzlies,Portland Trail Blazers,0.2811221507890123,-0.3333333333333333,5.7980713033313975,0
2316,2022-02-16,Westchester Knicks,Raptors 905,-0.29803921568627445,-1.0,0.3803921568627402,1
2317,2022-02-17,Maine Celtics,College Park Skyhawks,0.033333333333333326,0.0,-1.085714285714289,1
2318,2022-02-17,LA Clippers,Houston Rockets,0.22017543859649125,0.0,-2.1719298245614027,1
2319,2022-02-17,Motor City Cruise,Fort Wayne Mad Ants,0.3125,0.0,-1.4375,1
2320,2022-02-17,Charlotte Hornets,Miami Heat,-0.1464056107539451,-1.0,5.052893045002918,0
2321,2022-02-17,Delaware Blue Coats,Windy City Bulls,0.23109243697478998,-1.0,9.5,1
2322,2022-02-17,Raptors 905,Wisconsin Herd,0.3222222222222222,0.0,-0.5444444444444372,0
2323,2022-02-17,Sioux Falls Skyforce,Rio Grande Valley Vipers,-0.2757352941176471,1.0,-19.893382352941174,0
2324,2022-02-17,Brooklyn Nets,Washington Wizards,0.07834240774349666,0.3333333333333333,4.036600120992134,0
2325,2022-02-17,New Orleans Pelicans,Dallas Mavericks,-0.18965517241379304,-0.3333333333333333,-0.1896551724137936,0
2326,2022-02-17,Memphis Hustle,Stockton Kings,-0.1875,0.0,5.8125,1
2327,2022-02-17,Milwaukee Bucks,Philadelphia 76ers,0.013678263455248363,1.0,5.805233422539388,0
2328,2022-02-17,Santa Cruz Warriors,Texas Legends,-0.05490196078431375,-1.0,5.815686274509801,0
2329,2022-02-22,Oklahoma City Blue,Sioux Falls Skyforce,0.1374269005847953,1.0,4.002923976608187,1
2330,2022-02-23,Stockton Kings,South Bay Lakers,-0.21691176470588236,0.0,-13.9375,0
2331,2022-02-23,Oklahoma City Blue,Sioux Falls Skyforce,0.18157894736842112,1.0,5.897368421052633,0
2332,2022-02-23,Texas Legends,Rio Grande Valley Vipers,-0.20588235294117652,-1.0,-15.106617647058826,0
2333,2022-02-23,Windy City Bulls,Grand Rapids Gold,-0.14052287581699346,0.0,-2.970588235294116,1
2334,2022-02-23,Iowa Wolves,Salt Lake City Stars,0.2980392156862745,0.0,-1.5568627450980443,1
2335,2022-02-23,Greensboro Swarm,Raptors 905,-0.28421052631578947,0.0,-4.736842105263165,0
2336,2022-02-23,Memphis Hustle,Austin Spurs,-0.1085972850678733,-1.0,-2.117647058823536,0
2337,2022-02-23,College Park Skyhawks,Capital City Go-Go,-0.1875,1.0,2.9375,0
2338,2022-02-23,Wisconsin Herd,Motor City Cruise,-0.3272058823529411,0.0,-4.0625,0
2339,2022-02-23,Cleveland Charge,Fort Wayne Mad Ants,-0.2689075630252101,0.0,-18.289915966386545,0
2340,2022-02-24,Minnesota Timberwolves,Memphis Grizzlies,-0.15790960451977398,-0.3333333333333333,-0.6305084745762741,1
2341,2022-02-24,Oklahoma City Thunder,Phoenix Suns,-0.5172413793103448,-1.0,-12.448275862068968,0
2342,2022-02-24,Delaware Blue Coats,Fort Wayne Mad Ants,0.2222222222222222,1.0,-3.9666666666666686,1
2343,2022-02-24,Long Island Nets,Lakeland Magic,0.3333333333333333,1.0,7.866666666666674,1
2344,2022-02-24,Brooklyn Nets,Boston Celtics,-0.04124293785310729,0.0,1.9296610169491544,0
2345,2022-02-24,Agua Caliente Clippers,Stockton Kings,0.2614379084967321,0.0,8.084967320261441,0
2346,2022-02-24,Chicago Bulls,Atlanta Hawks,0.16130917592051425,1.0,0.38573933372296665,1
2347,2022-02-24,Portland Trail Blazers,Golden State Warriors,-0.2831677381648159,-1.0,-2.261542957334896,0
2348,2022-02-24,Grand Rapids Gold,Maine Celtics,-0.033333333333333326,1.0,-6.322222222222223,1
2349,2022-02-24,Sacramento Kings,Denver Nuggets,-0.2022988505747127,-1.0,-0.012643678160927152,0
2350,2022-02-24,Detroit Pistons,Cleveland Cavaliers,-0.3793103448275862,0.0,-4.103448275862078,1
2351,2022-02-24,Santa Cruz Warriors,Birmingham Squadron,-0.1736111111111111,-1.0,2.5208333333333286,0
2352,2022-02-24,Wisconsin Herd,Westchester Knicks,-0.08823529411764708,0.0,0.4007352941176521,0
2353,2022-02-25,New York Knicks,Miami Heat,-0.22033898305084743,-1.0,-3.8644067796610244,0
2354,2022-02-25,Memphis Hustle,Austin Spurs,-0.16666666666666669,-1.0,-3.9206349206349103,0
2355,2022-02-25,Rio Grande Valley Vipers,Oklahoma City Blue,0.19841269841269837,0.0,15.214285714285722,1
2356,2022-02-25,Washington Wizards,San Antonio Spurs,0.07568673290473404,-1.0,-4.7448860315604975,0
2357,2022-02-25,Utah Jazz,Dallas Mavericks,0.02746931618936299,1.0,7.0973115137346525,1
2358,2022-02-25,Greensboro Swarm,Raptors 905,-0.32499999999999996,-1.0,-4.712500000000006,0
2359,2022-02-25,Los Angeles Lakers,LA Clippers,-0.018119068162208818,-1.0,4.007190106413574,0
2360,2022-02-25,Indiana Pacers,Oklahoma City Thunder,0.02824858757062143,1.0,8.045762711864398,0
2361,2022-02-25,Minnesota Timberwolves,Philadelphia 76ers,-0.07011494252873562,1.0,5.749425287356317,0
2362,2022-02-25,Phoenix Suns,New Orleans Pelicans,0.4406779661016949,1.0,7.491525423728817,0
2363,2022-02-25,Capital City Go-Go,Cleveland Charge,0.5137254901960785,1.0,12.874509803921569,1
2364,2022-02-25,Orlando Magic,Houston Rockets,-0.04195402298850576,-1.0,-5.166091954022988,1
2365,2022-02-25,Charlotte Hornets,Toronto Raptors,-0.07807017543859646,-1.0,5.1499999999999915,1
2366,2022-02-26,Chicago Bulls,Memphis Grizzlies,-0.022131147540983553,-1.0,-1.1866120218579255,0
2367,2022-02-26,Cleveland Cavaliers,Washington Wizards,0.13559322033898302,-0.3333333333333333,-1.2372881355932321,1
2368,2022-02-26,Memphis Hustle,Sioux Falls Skyforce,-0.08421052631578951,1.0,4.397368421052633,0
2369,2022-02-26,Wisconsin Herd,Westchester Knicks,-0.14052287581699346,-1.0,-1.8300653594771177,0
2370,2022-02-26,South Bay Lakers,Stockton Kings,0.23219814241486075,1.0,12.730650154798752,0
2371,2022-02-26,Denver Nuggets,Sacramento Kings,0.21561544873575994,1.0,0.3175882189497088,1
2372,2022-02-26,Atlanta Hawks,Toronto Raptors,-0.07714786674459378,-1.0,3.772939801285787,1
2373,2022-02-26,Detroit Pistons,Boston Celtics,-0.3364823562100583,0.0,-6.570158377327033,0
2374,2022-02-26,Santa Cruz Warriors,Birmingham Squadron,-0.21981424148606815,-1.0,1.9876160990712037,1
2375,2022-02-26,Windy City Bulls,Maine Celtics,-0.07894736842105265,-1.0,-9.34210526315789,1
