,Date,Home,Away,Win Percent Diff,WP vs. A Diff,Points Diff,Result
1995,2023-01-31,Chicago Bulls,LA Clippers,-0.058914131690411986,0.0,3.8120908740854844,0
1996,2023-01-31,Milwaukee Bucks,Charlotte Hornets,0.3658823529411765,0.0,1.8443137254901956,1
1997,2023-01-31,Denver Nuggets,New Orleans Pelicans,0.17019607843137263,0.0,1.5400000000000063,1
1998,2023-03-07,Detroit Pistons,Washington Wizards,-0.22999999999999998,-1.0,-0.3653846153846132,0
1999,2023-02-01,Philadelphia 76ers,Orlando Magic,0.2745098039215686,0.3333333333333333,3.3700980392156907,1
2000,2023-02-01,Memphis Grizzlies,Portland Trail Blazers,0.16000000000000003,1.0,2.539999999999992,0
2001,2023-02-01,Boston Celtics,Brooklyn Nets,0.07999999999999996,1.0,3.039999999999992,1
2002,2023-02-01,Houston Rockets,Oklahoma City Thunder,-0.24,1.0,-7.280000000000001,1
2003,2023-02-01,Minnesota Timberwolves,Golden State Warriors,-0.010566037735849076,-1.0,-3.0245283018867894,1
2004,2023-02-01,San Antonio Spurs,Sacramento Kings,-0.29691876750700275,-1.0,-6.921968787514999,0
2005,2023-02-01,Utah Jazz,Toronto Raptors,0.05769230769230771,0.0,4.711538461538467,1
2006,2023-02-01,Phoenix Suns,Atlanta Hawks,0.029034690799396745,0.0,-3.25339366515837,0
2007,2023-02-02,Indiana Pacers,Los Angeles Lakers,0.0,1.0,-1.9038461538461462,0
2008,2023-02-02,Cleveland Cavaliers,Memphis Grizzlies,-0.04254532001479838,-1.0,-5.323344432112464,1
2009,2023-02-02,New York Knicks,Miami Heat,-0.038461538461538436,0.0,5.961538461538453,1
2010,2023-02-02,Chicago Bulls,Charlotte Hornets,0.17153846153846158,0.0,2.0107692307692275,1
2011,2023-02-02,Dallas Mavericks,New Orleans Pelicans,0.019230769230769273,0.0,-2.6153846153846274,1
2012,2023-02-02,Denver Nuggets,Golden State Warriors,0.17647058823529416,1.0,-1.3725490196078454,1
2013,2023-02-02,Milwaukee Bucks,LA Clippers,0.12962962962962954,0.0,3.606753812636157,1
2014,2023-02-03,Detroit Pistons,Charlotte Hornets,-0.037735849056603765,1.0,0.7169811320754746,1
2015,2023-02-03,Indiana Pacers,Sacramento Kings,-0.12716981132075467,-1.0,-4.443396226415089,1
2016,2023-02-03,Washington Wizards,Portland Trail Blazers,0.0,0.0,-1.1568627450980387,0
2017,2023-02-03,Boston Celtics,Phoenix Suns,0.19644839067702558,1.0,5.340362560118379,0
2018,2023-02-03,Houston Rockets,Toronto Raptors,-0.1790603033666297,-1.0,-3.4480207177210502,0
2019,2023-02-03,Minnesota Timberwolves,Orlando Magic,0.13390313390313385,1.0,4.225071225071233,0
2020,2023-02-03,San Antonio Spurs,Philadelphia 76ers,-0.4042386185243328,1.0,-1.909340659340657,0
2021,2023-02-03,Utah Jazz,Atlanta Hawks,0.009433962264150941,1.0,1.2739477503628507,0
2022,2023-02-04,Brooklyn Nets,Washington Wizards,0.12707390648567113,1.0,1.0230015082956356,1
2023,2023-02-04,Detroit Pistons,Phoenix Suns,-0.25925925925925924,-1.0,0.2592592592592524,0
2024,2023-02-04,New York Knicks,LA Clippers,0.0010291595197255976,0.0,3.7186963979416845,0
2025,2023-02-04,Chicago Bulls,Portland Trail Blazers,-0.02941176470588236,0.0,-0.18702865761689225,1
2026,2023-02-04,Milwaukee Bucks,Miami Heat,0.12590711175616842,-1.0,5.718795355587801,1
2027,2023-02-04,New Orleans Pelicans,Los Angeles Lakers,0.018867924528301883,-1.0,-2.1509433962264097,1
2028,2023-02-04,Oklahoma City Thunder,Houston Rockets,0.22058823529411764,-1.0,6.9932126696832455,1
2029,2023-02-04,Golden State Warriors,Dallas Mavericks,-0.028301886792452824,-1.0,5.679245283018872,1
2030,2023-02-04,Denver Nuggets,Atlanta Hawks,0.18287373004354135,-1.0,0.527939042089983,1
2031,2023-02-05,Charlotte Hornets,Orlando Magic,-0.11844863731656186,0.0,0.7735849056603712,0
2032,2023-02-05,Indiana Pacers,Cleveland Cavaliers,-0.1296296296296296,0.0,3.3518518518518476,0
2033,2023-02-05,New York Knicks,Philadelphia 76ers,-0.16148148148148156,0.0,-0.3614814814814764,1
2034,2023-02-05,Memphis Grizzlies,Toronto Raptors,0.170940170940171,1.0,3.3518518518518476,0
2035,2023-02-05,Minnesota Timberwolves,Denver Nuggets,-0.18902229845626073,0.0,-1.9523156089193776,1
2036,2023-02-05,New Orleans Pelicans,Sacramento Kings,-0.06862745098039214,0.0,-4.10348583877996,1
2037,2023-02-06,Detroit Pistons,Boston Celtics,-0.43776223776223777,-1.0,-4.975874125874128,0
2038,2023-02-06,Washington Wizards,Cleveland Cavaliers,-0.1283018867924528,-1.0,1.6130360205831806,0
2039,2023-02-06,Brooklyn Nets,LA Clippers,0.07967032967032972,1.0,3.439560439560452,0
2040,2023-02-06,Chicago Bulls,San Antonio Spurs,0.21661828737300437,-1.0,1.8029753265602295,1
2041,2023-02-06,Houston Rockets,Sacramento Kings,-0.3124092888243832,-1.0,-9.035921625544276,0
2042,2023-02-06,Utah Jazz,Dallas Mavericks,-0.01851851851851849,0.0,5.240740740740748,0
2043,2023-02-06,Golden State Warriors,Oklahoma City Thunder,0.02866473149492016,1.0,0.6727140783744687,1
2044,2023-02-06,Portland Trail Blazers,Milwaukee Bucks,-0.18867924528301883,-1.0,0.3207547169811278,0
2045,2023-02-07,Orlando Magic,New York Knicks,-0.11986531986531984,-1.0,-3.029629629629639,0
2046,2023-02-07,Brooklyn Nets,Phoenix Suns,0.07650085763293313,-1.0,1.815780445969125,0
2047,2023-02-07,New Orleans Pelicans,Atlanta Hawks,0.009090909090909038,-1.0,-0.8235690235690214,1
2048,2023-02-07,Memphis Grizzlies,Chicago Bulls,0.1132075471698113,0.0,1.433962264150935,1
2049,2023-02-07,Denver Nuggets,Minnesota Timberwolves,0.16732804232804233,-0.3333333333333333,1.3690476190476204,1
2050,2023-02-07,Los Angeles Lakers,Oklahoma City Thunder,-0.008735150244584211,0.0,-0.17190775681341108,0
2051,2023-02-08,Cleveland Cavaliers,Detroit Pistons,0.3571428571428571,1.0,-0.5535714285714164,1
2052,2023-02-08,Washington Wizards,Charlotte Hornets,0.19023569023569026,0.3333333333333333,0.926262626262627,1
2053,2023-02-08,Boston Celtics,Philadelphia 76ers,0.03144654088050314,0.0,2.9045504994450653,1
2054,2023-02-08,Miami Heat,Indiana Pacers,0.08249158249158256,-0.3333333333333333,-6.190909090909088,1
2055,2023-02-08,Toronto Raptors,San Antonio Spurs,0.19528619528619529,1.0,0.42558922558922063,1
2056,2023-02-08,Houston Rockets,Sacramento Kings,-0.3252969951083159,-1.0,-9.246331236897277,0
2057,2023-02-08,Utah Jazz,Minnesota Timberwolves,-0.017862838915470525,0.3333333333333333,2.0510366826156314,0
2058,2023-02-08,LA Clippers,Dallas Mavericks,0.016586921850079817,0.3333333333333333,-1.3524720893141904,0
2059,2023-02-08,Portland Trail Blazers,Golden State Warriors,-0.037037037037037035,-1.0,-3.981481481481481,1
2060,2023-02-09,Orlando Magic,Denver Nuggets,-0.2909090909090909,-1.0,-6.2363636363636346,1
2061,2023-02-09,Atlanta Hawks,Phoenix Suns,-0.04480519480519479,1.0,3.4487012987012946,1
2062,2023-02-09,Brooklyn Nets,Chicago Bulls,0.1111111111111111,-1.0,0.055555555555557135,1
2063,2023-02-09,Los Angeles Lakers,Milwaukee Bucks,-0.2306397306397307,1.0,2.845454545454544,0
2064,2023-02-10,Detroit Pistons,San Antonio Spurs,-0.008931419457735235,-1.0,-0.4676236044657145,1
2065,2023-02-10,Indiana Pacers,Phoenix Suns,-0.07988721804511273,-1.0,2.046052631578945,0
2066,2023-02-10,Philadelphia 76ers,New York Knicks,0.11813186813186816,-0.3333333333333333,0.052197802197795795,1
2067,2023-02-10,Boston Celtics,Charlotte Hornets,0.43584656084656087,1.0,5.3472222222222285,1
2068,2023-02-10,Toronto Raptors,Utah Jazz,-0.01785714285714285,-1.0,-4.464285714285708,0
2069,2023-02-10,Miami Heat,Houston Rockets,0.3090909090909091,1.0,-1.7454545454545354,1
2070,2023-02-10,Memphis Grizzlies,Minnesota Timberwolves,0.0938697318007663,-0.3333333333333333,0.13920817369093186,1
2071,2023-02-10,New Orleans Pelicans,Cleveland Cavaliers,-0.09617794486215536,-1.0,3.6751253132832176,0
2072,2023-02-10,Portland Trail Blazers,Oklahoma City Thunder,0.009427609427609451,-1.0,-2.91952861952862,0
2073,2023-02-10,Sacramento Kings,Dallas Mavericks,0.03835978835978837,0.0,7.0,0
2074,2023-02-10,LA Clippers,Milwaukee Bucks,-0.1564263322884013,-1.0,-3.4401253918495343,0
2075,2023-02-11,Brooklyn Nets,Philadelphia 76ers,-0.060377358490566024,-1.0,0.09742710120069376,0
2076,2023-02-11,Charlotte Hornets,Denver Nuggets,-0.4154135338345865,-1.0,-5.17763157894737,0
2077,2023-02-11,Orlando Magic,Miami Heat,-0.1428571428571429,-1.0,2.767857142857139,0
2078,2023-02-11,Washington Wizards,Indiana Pacers,0.03413078149920257,-0.3333333333333333,-1.4022328548644367,1
2079,2023-02-11,Atlanta Hawks,San Antonio Spurs,0.25,0.0,3.464285714285708,1
2080,2023-02-11,New York Knicks,Utah Jazz,0.03508771929824561,1.0,-3.473684210526315,1
2081,2023-02-11,Cleveland Cavaliers,Chicago Bulls,0.1479623824451411,1.0,-2.2498432601880864,1
2082,2023-02-11,Golden State Warriors,Los Angeles Lakers,0.06266233766233759,1.0,1.3662337662337762,0
2083,2023-02-11,Sacramento Kings,Dallas Mavericks,0.01977671451355656,-1.0,6.733333333333334,1
2084,2023-02-12,Boston Celtics,Memphis Grizzlies,0.09090909090909094,1.0,1.1636363636363711,1
2085,2023-02-12,Toronto Raptors,Detroit Pistons,0.19751966122202053,1.0,0.7422867513611635,1
2086,2023-02-13,Charlotte Hornets,Atlanta Hawks,-0.250151240169389,0.3333333333333333,-4.4531155474894035,1
2087,2023-02-13,Cleveland Cavaliers,San Antonio Spurs,0.3815046089800773,-1.0,-0.8828426999702685,1
2088,2023-02-13,Indiana Pacers,Utah Jazz,-0.05172413793103453,-1.0,-3.172413793103459,0
2089,2023-02-13,Philadelphia 76ers,Houston Rockets,0.4345238095238095,-1.0,3.966931216931215,1
2090,2023-02-13,Miami Heat,Denver Nuggets,-0.1228070175438597,-1.0,-8.754385964912288,0
2091,2023-02-13,New York Knicks,Brooklyn Nets,-0.05480295566502469,-1.0,0.15086206896552312,1
2092,2023-02-13,Chicago Bulls,Orlando Magic,0.06077694235588976,0.0,2.6616541353383383,0
2093,2023-02-13,Oklahoma City Thunder,New Orleans Pelicans,-0.017862838915470525,-1.0,2.612121212121224,0
2094,2023-02-13,Dallas Mavericks,Minnesota Timberwolves,0.026008182349503195,0.0,-2.7977790765634154,0
2095,2023-02-13,Golden State Warriors,Washington Wizards,0.01785714285714285,1.0,4.946428571428569,1
2096,2023-02-13,Portland Trail Blazers,Los Angeles Lakers,0.026002506265664194,-0.3333333333333333,-2.089285714285708,1
2097,2023-02-14,Toronto Raptors,Orlando Magic,0.051724137931034475,-0.3333333333333333,2.293103448275872,1
2098,2023-02-14,Milwaukee Bucks,Boston Celtics,-0.017857142857142905,-1.0,-2.8392857142857224,1
2099,2023-02-14,Phoenix Suns,Sacramento Kings,-0.036945812807881784,1.0,-6.9876847290640285,1
2100,2023-02-14,LA Clippers,Golden State Warriors,0.016651798988997935,-1.0,-7.543264942016052,1
2101,2023-02-14,Portland Trail Blazers,Washington Wizards,0.017543859649122806,1.0,1.6140350877193015,0
2102,2023-02-15,Charlotte Hornets,San Antonio Spurs,0.029807130333138504,1.0,-0.10987726475744353,1
2103,2023-02-15,Indiana Pacers,Chicago Bulls,-0.03241153731787094,0.0,1.141837644959864,1
2104,2023-02-15,Philadelphia 76ers,Cleveland Cavaliers,0.039393939393939426,-1.0,2.4863636363636346,1
2105,2023-02-15,Atlanta Hawks,New York Knicks,-0.0423728813559322,0.3333333333333333,2.214494447691422,0
2106,2023-02-15,Boston Celtics,Detroit Pistons,0.44751709782931903,1.0,5.154623847754976,1
2107,2023-02-15,Brooklyn Nets,Miami Heat,0.02722323049001818,1.0,5.585904416212941,1
2108,2023-02-15,Memphis Grizzlies,Utah Jazz,0.11561743341404351,-0.3333333333333333,-1.5708232445520594,1
2109,2023-02-15,Oklahoma City Thunder,Houston Rockets,0.25407268170426067,-0.3333333333333333,7.625,1
2110,2023-02-15,Denver Nuggets,Dallas Mavericks,0.16423144360023378,-0.3333333333333333,4.001168907071886,1
2111,2023-02-15,Los Angeles Lakers,New Orleans Pelicans,-0.06896551724137934,0.0,1.844827586206904,1
2112,2023-02-16,Chicago Bulls,Milwaukee Bucks,-0.2534785238959467,1.0,-1.5668481548699305,0
2113,2023-02-16,Minnesota Timberwolves,Washington Wizards,0.033908045977011525,-1.0,2.142528735632183,0
2114,2023-02-16,Phoenix Suns,LA Clippers,0.009039548022598876,1.0,1.4129943502824887,0
2115,2023-02-23,Cleveland Cavaliers,Denver Nuggets,-0.071964434565157,-1.0,-5.33064740205613,0
2116,2023-02-23,Indiana Pacers,Boston Celtics,-0.27356321839080455,1.0,-3.224137931034477,0
2117,2023-02-23,Orlando Magic,Detroit Pistons,0.15677966101694918,-1.0,-1.4516949152542367,1
2118,2023-02-23,Philadelphia 76ers,Memphis Grizzlies,0.06453634085213034,-1.0,-1.8192355889724325,1
2119,2023-02-23,Toronto Raptors,New Orleans Pelicans,-0.03389830508474573,-1.0,-1.5762711864406782,1
2120,2023-02-23,Dallas Mavericks,San Antonio Spurs,0.27937853107344635,1.0,0.5593220338983116,1
2121,2023-02-23,Utah Jazz,Oklahoma City Thunder,-0.007894736842105232,0.0,-0.3280701754385973,1
2122,2023-02-23,Los Angeles Lakers,Golden State Warriors,-0.0423728813559322,0.0,-1.6037405026300462,1
2123,2023-02-23,Sacramento Kings,Portland Trail Blazers,0.0786448880822746,-1.0,4.5768300060496045,1
2124,2023-02-24,Washington Wizards,New York Knicks,-0.05847457627118646,0.0,-0.8378531073446283,0
2125,2023-02-24,Atlanta Hawks,Cleveland Cavaliers,-0.12137780207763804,-1.0,4.680153089119742,1
2126,2023-02-24,Milwaukee Bucks,Miami Heat,0.1645236703682057,-0.3333333333333333,6.488603156049095,1
2127,2023-02-24,Minnesota Timberwolves,Charlotte Hornets,0.2248633879781421,-1.0,3.2049180327868783,0
2128,2023-02-24,Phoenix Suns,Oklahoma City Thunder,0.05057471264367813,0.0,-5.230459770114933,1
2129,2023-02-24,Chicago Bulls,Brooklyn Nets,-0.14552893045002918,0.3333333333333333,-0.9324956165984872,1
2130,2023-02-24,Golden State Warriors,Houston Rockets,0.2673874926943308,1.0,8.732904734073642,1
2131,2023-02-24,LA Clippers,Sacramento Kings,-0.027981910684002242,0.0,-8.247032221594125,0
2132,2023-02-25,Detroit Pistons,Toronto Raptors,-0.23743169398907105,-1.0,-1.1040983606557262,0
2133,2023-02-25,Charlotte Hornets,Miami Heat,-0.23825136612021858,-0.3333333333333333,4.456010928961746,1
2134,2023-02-25,Orlando Magic,Indiana Pacers,-0.0095628415300546,-0.3333333333333333,-4.035245901639357,0
2135,2023-02-25,New York Knicks,New Orleans Pelicans,0.05737704918032782,0.0,-0.24289617486338955,1
2136,2023-02-25,Memphis Grizzlies,Denver Nuggets,-0.096551724137931,-1.0,-1.118965517241378,1
2137,2023-02-25,Philadelphia 76ers,Boston Celtics,-0.027653880463871516,-1.0,-3.907523044900387,0
2138,2023-02-25,Utah Jazz,San Antonio Spurs,0.25846994535519124,-1.0,5.106557377049185,1
2139,2023-02-26,Milwaukee Bucks,Phoenix Suns,0.1708808002222839,0.0,2.181994998610719,1
2140,2023-02-26,Atlanta Hawks,Brooklyn Nets,-0.07627118644067798,-1.0,3.157344632768357,1
2141,2023-02-26,Chicago Bulls,Washington Wizards,-0.033333333333333326,-0.3333333333333333,-0.2666666666666657,1
2142,2023-02-26,Dallas Mavericks,Los Angeles Lakers,0.05792349726775958,1.0,-3.6579234972677597,0
2143,2023-02-26,Cleveland Cavaliers,Toronto Raptors,0.11137132448607856,-1.0,-1.2237835024720312,1
2144,2023-02-26,Oklahoma City Thunder,Sacramento Kings,-0.1016949152542373,-1.0,-2.779661016949163,0
2145,2023-02-26,Golden State Warriors,Minnesota Timberwolves,0.0,0.0,2.7887096774193623,1
2146,2023-02-26,Portland Trail Blazers,Houston Rockets,0.2542372881355932,1.0,5.288135593220332,1
2147,2023-02-26,Denver Nuggets,LA Clippers,0.1562665256478054,1.0,4.204389212057109,1
2148,2023-02-27,Charlotte Hornets,Detroit Pistons,0.06451612903225806,-1.0,0.6612903225806406,1
2149,2023-02-27,Philadelphia 76ers,Miami Heat,0.14782362916902203,0.0,6.005087620124357,0
2150,2023-02-27,New York Knicks,Boston Celtics,-0.15215053763440856,0.0,-3.2096774193548328,1
2151,2023-02-27,New Orleans Pelicans,Orlando Magic,0.08196721311475408,-1.0,3.868852459016395,0
2152,2023-02-28,Atlanta Hawks,Washington Wizards,0.032786885245901676,0.0,3.7868852459016438,0
2153,2023-02-28,Brooklyn Nets,Milwaukee Bucks,-0.15000000000000002,0.0,-1.0833333333333286,0
2154,2023-02-28,Toronto Raptors,Chicago Bulls,0.024854574299312537,0.0,-0.4709148598625177,1
2155,2023-02-28,Houston Rockets,Denver Nuggets,-0.47688172043010757,-1.0,-7.268279569892471,0
2156,2023-02-28,Memphis Grizzlies,Los Angeles Lakers,0.13475965545985003,-1.0,-1.1683801055848875,1
2157,2023-02-28,Oklahoma City Thunder,Sacramento Kings,-0.1166666666666667,-1.0,-2.88333333333334,0
2158,2023-02-28,Dallas Mavericks,Indiana Pacers,0.08064516129032256,0.0,-1.5967741935483843,0
2159,2023-02-28,Utah Jazz,San Antonio Spurs,0.2704918032786885,0.0,5.285034373347429,0
2160,2023-02-28,Golden State Warriors,Portland Trail Blazers,0.024863387978142082,0.0,3.1284153005464503,1
2161,2023-02-28,LA Clippers,Minnesota Timberwolves,0.0317460317460318,0.0,-2.8253968253968367,0
2162,2023-03-01,Charlotte Hornets,Phoenix Suns,-0.21479774705581156,-1.0,-0.04249871991807197,0
2163,2023-03-01,Detroit Pistons,Chicago Bulls,-0.21351766513056836,-1.0,-1.1420890937019976,0
2164,2023-03-01,Boston Celtics,Cleveland Cavaliers,0.09554303278688525,-1.0,5.684682377049185,1
2165,2023-03-01,Miami Heat,Philadelphia 76ers,-0.12875888463641338,1.0,-5.863586659376708,0
2166,2023-03-01,New York Knicks,Brooklyn Nets,0.014051522248243575,-0.3333333333333333,1.075461878740569,1
2167,2023-03-01,Houston Rockets,Memphis Grizzlies,-0.403551912568306,-1.0,-6.228688524590169,0
2168,2023-03-01,Milwaukee Bucks,Orlando Magic,0.30195663670015865,1.0,4.272871496562672,1
2169,2023-03-01,Oklahoma City Thunder,Los Angeles Lakers,-0.00872554204124798,1.0,0.9000528820729699,0
2170,2023-03-01,Portland Trail Blazers,New Orleans Pelicans,-0.008461131676361755,1.0,0.6774193548387046,0
2171,2023-03-02,Washington Wizards,Toronto Raptors,-0.008192524321556538,0.0,0.6385048643113151,1
2172,2023-03-02,Dallas Mavericks,Philadelphia 76ers,-0.15873015873015872,0.0,-0.4095238095238187,1
2173,2023-03-02,San Antonio Spurs,Indiana Pacers,-0.20250896057347667,1.0,-2.965693804403486,1
2174,2023-03-02,Golden State Warriors,LA Clippers,0.0005040322580645018,0.0,5.9022177419354875,1
2175,2023-03-03,Charlotte Hornets,Orlando Magic,-0.10019841269841268,-0.3333333333333333,1.550843253968253,0
2176,2023-03-03,Atlanta Hawks,Portland Trail Blazers,0.03225806451612906,-1.0,1.983870967741936,1
2177,2023-03-03,Boston Celtics,Brooklyn Nets,0.16129032258064524,1.0,3.9032258064516157,0
2178,2023-03-03,Miami Heat,New York Knicks,-0.054315476190476164,-1.0,-7.331349206349202,0
2179,2023-03-03,Chicago Bulls,Phoenix Suns,-0.07936507936507936,-1.0,0.46031746031745513,0
2180,2023-03-03,Oklahoma City Thunder,Utah Jazz,-0.0404505888376856,-1.0,0.5522273425499264,1
2181,2023-03-03,Denver Nuggets,Memphis Grizzlies,0.0754618787405672,0.0,1.3047098620869093,1
2182,2023-03-03,Golden State Warriors,New Orleans Pelicans,0.0317460317460318,-1.0,3.8888888888888857,1
2183,2023-03-03,Sacramento Kings,LA Clippers,0.08247162673392183,0.3333333333333333,8.599243379571249,1
2184,2023-03-03,Los Angeles Lakers,Minnesota Timberwolves,-0.023809523809523836,-1.0,1.640625,0
2185,2023-03-04,Washington Wizards,Toronto Raptors,0.007688492063492036,1.0,0.8018353174603163,0
2186,2023-03-04,Cleveland Cavaliers,Detroit Pistons,0.365625,1.0,0.07908653846153868,1
2187,2023-03-04,Miami Heat,Atlanta Hawks,0.007688492063492092,0.0,-9.110863095238102,1
2188,2023-03-04,San Antonio Spurs,Houston Rockets,0.044290834613415236,1.0,2.5785970302099344,0
2189,2023-03-04,Milwaukee Bucks,Philadelphia 76ers,0.07006874669487051,0.0,1.1753040719196264,0
2190,2023-03-04,Sacramento Kings,Minnesota Timberwolves,0.08908188585607946,0.0,5.57791563275434,0
2191,2023-03-05,Dallas Mavericks,Phoenix Suns,-0.03125,0.3333333333333333,1.078125,0
2192,2023-03-05,Chicago Bulls,Indiana Pacers,0.015625,-0.3333333333333333,-2.0,0
2193,2023-03-05,Los Angeles Lakers,Golden State Warriors,-0.0625,0.3333333333333333,-1.390625,1
2194,2023-03-05,Brooklyn Nets,Charlotte Hornets,0.24786324786324787,1.0,1.5142857142857054,1
2195,2023-03-05,Orlando Magic,Portland Trail Blazers,-0.03844246031746029,1.0,-4.013392857142861,0
2196,2023-03-05,Houston Rockets,San Antonio Spurs,-0.02777777777777779,-0.3333333333333333,-2.347718253968253,1
2197,2023-03-05,Oklahoma City Thunder,Utah Jazz,-0.024057539682539708,0.0,0.9685019841269877,1
2198,2023-03-05,Boston Celtics,New York Knicks,0.11379731379731373,-0.3333333333333333,2.1660561660561655,0
2199,2023-03-05,LA Clippers,Memphis Grizzlies,-0.11290322580645162,0.0,-3.2331378299120246,1
2200,2023-03-06,Cleveland Cavaliers,Boston Celtics,-0.08143939393939392,0.3333333333333333,-5.608428030303031,1
2201,2023-03-06,Indiana Pacers,Philadelphia 76ers,-0.21513647642679895,-1.0,0.595285359801494,0
2202,2023-03-05,Washington Wizards,Milwaukee Bucks,-0.2299107142857143,0.0,-2.289682539682545,0
2203,2023-03-06,Miami Heat,Atlanta Hawks,0.023076923076923106,0.3333333333333333,-8.845673076923077,1
2204,2023-03-06,Denver Nuggets,Toronto Raptors,0.21081730769230766,0.0,4.571394230769229,1
2205,2023-03-06,Sacramento Kings,New Orleans Pelicans,0.10292658730158732,-1.0,6.875992063492063,1
2206,2023-03-06,Detroit Pistons,Portland Trail Blazers,-0.23798076923076922,-1.0,-3.4456730769230717,0
2207,2023-03-07,Orlando Magic,Milwaukee Bucks,-0.2745098039215686,-1.0,-3.0,0
2208,2023-03-07,New York Knicks,Charlotte Hornets,0.23076923076923084,1.0,2.153846153846146,0
2209,2023-03-07,Minnesota Timberwolves,Philadelphia 76ers,-0.1572327044025157,1.0,0.45047169811320487,0
2210,2023-03-07,Houston Rockets,Brooklyn Nets,-0.38,0.0,-4.980000000000004,0
2211,2023-03-07,Oklahoma City Thunder,Golden State Warriors,-0.040000000000000036,-1.0,-1.2399999999999949,1
2212,2023-03-07,Dallas Mavericks,Utah Jazz,0.019230769230769273,0.0,-5.15384615384616,1
2213,2023-03-07,Los Angeles Lakers,Memphis Grizzlies,-0.17846153846153845,1.0,0.3784615384615364,1
2214,2023-03-08,Washington Wizards,Atlanta Hawks,-0.015384615384615385,1.0,-3.92307692307692,0
2215,2023-03-08,Boston Celtics,Portland Trail Blazers,0.2,0.0,2.630769230769232,1
2216,2023-03-08,Miami Heat,Cleveland Cavaliers,-0.0816372682044324,0.0,-3.6051560379918612,0
2217,2023-03-08,New Orleans Pelicans,Dallas Mavericks,-0.03822843822843819,-0.3333333333333333,-0.01375291375290999,1
2218,2023-03-08,Denver Nuggets,Chicago Bulls,0.26153846153846155,1.0,4.1384615384615415,0
2219,2023-03-08,Phoenix Suns,Oklahoma City Thunder,0.07692307692307693,1.0,-5.430769230769229,1
2220,2023-03-08,LA Clippers,Toronto Raptors,0.02261420171867934,1.0,0.12573496155584962,1
2221,2023-03-09,Detroit Pistons,Charlotte Hornets,-0.08616010854816827,0.3333333333333333,-0.39687924016281784,0
2222,2023-03-09,Indiana Pacers,Houston Rockets,0.2086247086247086,1.0,5.4237762237762155,1
2223,2023-03-09,Orlando Magic,Utah Jazz,-0.06060606060606061,-1.0,-5.878787878787875,0
2224,2023-03-09,Milwaukee Bucks,Brooklyn Nets,0.15384615384615385,0.3333333333333333,2.2461538461538453,1
2225,2023-03-09,Memphis Grizzlies,Golden State Warriors,0.07859848484848486,-1.0,-2.496685606060609,1
2226,2023-03-09,Sacramento Kings,New York Knicks,0.011660447761194015,-1.0,5.78031716417911,1
2227,2023-03-10,Philadelphia 76ers,Portland Trail Blazers,0.20217803030303028,1.0,0.42376893939393767,1
2228,2023-03-10,Washington Wizards,Atlanta Hawks,-0.030303030303030276,0.0,-3.893939393939405,0
2229,2023-03-10,Miami Heat,Cleveland Cavaliers,-0.09525899912203695,-0.3333333333333333,-3.6128182616330093,1
2230,2023-03-10,Minnesota Timberwolves,Brooklyn Nets,-0.05314337403889635,0.0,1.707598371777479,0
2231,2023-03-10,San Antonio Spurs,Denver Nuggets,-0.45081585081585085,-1.0,-4.771794871794867,1
2232,2023-03-10,Los Angeles Lakers,Toronto Raptors,0.007236544549977408,-1.0,4.248303934871103,1
2233,2023-03-11,LA Clippers,New York Knicks,-0.05882352941176472,1.0,-2.705882352941188,1
2234,2023-03-11,Charlotte Hornets,Utah Jazz,-0.15408252853380155,-1.0,-5.415276558384548,0
2235,2023-03-11,Detroit Pistons,Indiana Pacers,-0.22388059701492538,-1.0,-4.447761194029852,0
2236,2023-03-11,Orlando Magic,Miami Heat,-0.1264266900790167,-1.0,2.857989464442497,1
2237,2023-03-11,Atlanta Hawks,Boston Celtics,-0.17435549525101757,-1.0,-0.3206693803708731,0
2238,2023-03-11,Houston Rockets,Chicago Bulls,-0.22727272727272727,1.0,-2.8181818181818272,0
2239,2023-03-11,Memphis Grizzlies,Dallas Mavericks,0.09253731343283578,-1.0,1.8610792192881718,1
2240,2023-03-11,New Orleans Pelicans,Oklahoma City Thunder,0.015151515151515138,1.0,-4.106060606060609,0
2241,2023-03-11,Golden State Warriors,Milwaukee Bucks,-0.2198100407055631,-1.0,2.1062867480777925,1
2242,2023-03-11,Phoenix Suns,Sacramento Kings,-0.039393939393939426,1.0,-7.804662004662006,0
2243,2023-03-12,Denver Nuggets,Brooklyn Nets,0.11940298507462688,0.0,3.134328358208947,0
2244,2023-03-12,Charlotte Hornets,Cleveland Cavaliers,-0.2898550724637682,-1.0,-0.1739130434782652,0
2245,2023-03-12,Philadelphia 76ers,Washington Wizards,0.21423650975889785,-0.3333333333333333,1.8376578645235355,1
2246,2023-03-12,New Orleans Pelicans,Portland Trail Blazers,0.014925373134328346,0.0,-0.8208955223880707,1
2247,2023-03-12,San Antonio Spurs,Oklahoma City Thunder,-0.22003618272274988,-1.0,-5.756671189507017,0
2248,2023-03-12,Los Angeles Lakers,New York Knicks,-0.07268007787151198,1.0,1.672939649578197,0
2249,2023-03-13,Detroit Pistons,Indiana Pacers,-0.23529411764705882,-1.0,-4.470588235294116,1
2250,2023-03-13,Atlanta Hawks,Minnesota Timberwolves,0.0,0.0,1.867647058823536,0
2251,2023-03-13,Miami Heat,Utah Jazz,0.036445012787723774,1.0,-8.699488491048598,1
